pizza_id,order_id,customer_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name,ingredient_names,ingredient_ids
3338,1099,d22d5688-a269-41b0-b76e-a64a67600f39,bbq_ckn_m,1,03/27/2025,14:12:42,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
3339,1100,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,hawaiian_l,1,03/27/2025,00:56:07,16.5,16.5,L,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
3340,1100,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,prsc_argla_l,3,03/27/2025,00:56:07,20.75,62.25,L,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
3341,1100,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,spicy_ital_l,3,03/27/2025,00:56:07,20.75,62.25,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
3342,1100,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,ckn_pesto_l,2,03/27/2025,00:56:07,20.75,41.5,L,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
3343,1100,46d34d7f-a3a4-4386-89ba-fa5ac15e5a69,five_cheese_l,2,03/27/2025,00:56:07,18.5,37.0,L,Veggie,The Five Cheese Pizza,Mozzarella Cheese|Provolone Cheese|Smoked Gouda Cheese|Romano Cheese|Blue Cheese|Garlic,38|52|58|56|12|27
3344,1101,1acd402c-8758-4f7a-9a24-57636d44ede6,ital_cpcllo_m,3,03/28/2025,14:56:23,16.0,48.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
3345,1101,1acd402c-8758-4f7a-9a24-57636d44ede6,ital_cpcllo_m,3,03/28/2025,14:56:23,16.0,48.0,M,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
3346,1101,1acd402c-8758-4f7a-9a24-57636d44ede6,pep_msh_pep_s,1,03/28/2025,14:56:23,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
3347,1101,1acd402c-8758-4f7a-9a24-57636d44ede6,ital_veggie_l,3,03/28/2025,14:56:23,21.0,63.0,L,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
3348,1102,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,thai_ckn_l,3,03/28/2025,06:57:59,20.75,62.25,L,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
3349,1102,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,spinach_supr_s,1,03/28/2025,06:57:59,12.5,12.5,S,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
3350,1102,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,mediterraneo_s,1,03/28/2025,06:57:59,12.0,12.0,S,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
3351,1102,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,the_greek_xl,1,03/28/2025,06:57:59,25.5,25.5,XL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
3352,1102,239409e0-b3ad-4bf6-ba7c-08628ee3cbee,pepperoni_l,2,03/28/2025,06:57:59,15.25,30.5,L,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
3353,1103,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,green_garden_l,2,03/28/2025,14:11:21,20.25,40.5,L,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
3354,1103,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,green_garden_s,1,03/28/2025,14:11:21,12.0,12.0,S,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
3355,1103,438005c2-dd1d-48aa-8bfd-7fb06851b5f8,soppressata_s,2,03/28/2025,14:11:21,12.5,25.0,S,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
3356,1104,e9415456-41d5-4caa-84d2-e8a6d49cb1ae,the_greek_s,3,03/28/2025,06:17:31,12.0,36.0,S,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
3357,1104,e9415456-41d5-4caa-84d2-e8a6d49cb1ae,peppr_salami_m,2,03/28/2025,06:17:31,16.5,33.0,M,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
3358,1104,e9415456-41d5-4caa-84d2-e8a6d49cb1ae,classic_dlx_s,1,03/28/2025,06:17:31,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3359,1104,e9415456-41d5-4caa-84d2-e8a6d49cb1ae,soppressata_l,1,03/28/2025,06:17:31,20.75,20.75,L,Supreme,The Soppressata Pizza,Soppressata Salami|Fontina Cheese|Mozzarella Cheese|Mushrooms|Garlic,59|25|38|39|27
3360,1104,e9415456-41d5-4caa-84d2-e8a6d49cb1ae,ital_supr_l,1,03/28/2025,06:17:31,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
3361,1105,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,pepperoni_l,1,03/28/2025,16:49:02,15.25,15.25,L,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
3362,1105,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,peppr_salami_l,1,03/28/2025,16:49:02,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
3363,1105,ec4bebdf-042b-4c0a-9846-f86a1a9685e9,hawaiian_l,2,03/28/2025,16:49:02,16.5,33.0,L,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
3364,1106,92d01112-7ae6-4a3f-b2c8-b004d834a1c0,sicilian_s,3,03/28/2025,18:41:19,12.25,36.75,S,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
3365,1106,92d01112-7ae6-4a3f-b2c8-b004d834a1c0,hawaiian_l,3,03/28/2025,18:41:19,16.5,49.5,L,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
3366,1106,92d01112-7ae6-4a3f-b2c8-b004d834a1c0,ckn_pesto_l,1,03/28/2025,18:41:19,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
3367,1106,92d01112-7ae6-4a3f-b2c8-b004d834a1c0,hawaiian_l,2,03/28/2025,18:41:19,16.5,33.0,L,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
3368,1106,92d01112-7ae6-4a3f-b2c8-b004d834a1c0,mexicana_m,1,03/28/2025,18:41:19,16.0,16.0,M,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
3369,1107,d63f06df-5e5d-4adc-b0a5-43b4bac6bf5c,peppr_salami_l,1,03/28/2025,16:56:47,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
3370,1108,120d57b9-de14-4717-aefe-ab126645435d,spin_pesto_m,2,03/28/2025,01:04:22,16.5,33.0,M,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
3371,1108,120d57b9-de14-4717-aefe-ab126645435d,ckn_pesto_l,1,03/28/2025,01:04:22,20.75,20.75,L,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
3372,1108,120d57b9-de14-4717-aefe-ab126645435d,mexicana_m,3,03/28/2025,01:04:22,16.0,48.0,M,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
3373,1109,410e34df-d3f1-4f90-a111-73cfe1d68a6c,ital_supr_s,2,03/28/2025,07:38:51,12.5,25.0,S,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
3374,1109,410e34df-d3f1-4f90-a111-73cfe1d68a6c,classic_dlx_m,2,03/28/2025,07:38:51,16.0,32.0,M,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3375,1109,410e34df-d3f1-4f90-a111-73cfe1d68a6c,spinach_supr_l,2,03/28/2025,07:38:51,20.75,41.5,L,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
3376,1109,410e34df-d3f1-4f90-a111-73cfe1d68a6c,classic_dlx_s,3,03/28/2025,07:38:51,12.0,36.0,S,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3377,1109,410e34df-d3f1-4f90-a111-73cfe1d68a6c,sicilian_s,2,03/28/2025,07:38:51,12.25,24.5,S,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
3378,1110,198cbc82-453a-4a54-b2d9-7f9168210981,prsc_argla_m,2,03/28/2025,04:18:21,16.5,33.0,M,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
3379,1110,198cbc82-453a-4a54-b2d9-7f9168210981,southw_ckn_l,1,03/28/2025,04:18:21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza,Chicken|Tomatoes|Red Peppers|Red Onions|Jalapeno Peppers|Corn|Cilantro|Chipotle Sauce,17|64|54|53|35|22|20|18
3380,1110,198cbc82-453a-4a54-b2d9-7f9168210981,spicy_ital_s,3,03/28/2025,04:18:21,12.5,37.5,S,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
3381,1110,198cbc82-453a-4a54-b2d9-7f9168210981,spin_pesto_m,3,03/28/2025,04:18:21,16.5,49.5,M,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
3382,1110,198cbc82-453a-4a54-b2d9-7f9168210981,ckn_pesto_m,1,03/28/2025,04:18:21,16.75,16.75,M,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
3383,1111,baa3fd53-787b-46ed-9ff3-6f4d229a0819,peppr_salami_l,1,03/28/2025,16:47:33,20.75,20.75,L,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
3384,1111,baa3fd53-787b-46ed-9ff3-6f4d229a0819,thai_ckn_m,1,03/28/2025,16:47:33,16.75,16.75,M,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
3385,1111,baa3fd53-787b-46ed-9ff3-6f4d229a0819,calabrese_l,3,03/28/2025,16:47:33,20.25,60.75,L,Supreme,The Calabrese Pizza,?duja Salami|Pancetta|Tomatoes|Red Onions|Friggitello Peppers|Garlic,1|42|64|53|26|27
3386,1112,6939d1d2-fba3-4888-8c53-6898bb73c26f,ital_cpcllo_l,2,03/28/2025,23:58:08,20.5,41.0,L,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
3387,1113,f4128b52-1bdb-4de6-b6ab-461d1cdddfca,prsc_argla_m,1,03/29/2025,08:57:38,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza,Prosciutto di San Daniele|Arugula|Mozzarella Cheese,51|6|38
3388,1113,f4128b52-1bdb-4de6-b6ab-461d1cdddfca,classic_dlx_s,1,03/29/2025,08:57:38,12.0,12.0,S,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3389,1113,f4128b52-1bdb-4de6-b6ab-461d1cdddfca,ckn_alfredo_m,3,03/29/2025,08:57:38,16.75,50.25,M,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
3390,1114,a269ad85-9c3a-4226-a541-0a2a59c40563,calabrese_s,1,03/29/2025,01:27:32,12.25,12.25,S,Supreme,The Calabrese Pizza,?duja Salami|Pancetta|Tomatoes|Red Onions|Friggitello Peppers|Garlic,1|42|64|53|26|27
3391,1114,a269ad85-9c3a-4226-a541-0a2a59c40563,mediterraneo_s,2,03/29/2025,01:27:32,12.0,24.0,S,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
3392,1114,a269ad85-9c3a-4226-a541-0a2a59c40563,napolitana_m,3,03/29/2025,01:27:32,16.0,48.0,M,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
3393,1114,a269ad85-9c3a-4226-a541-0a2a59c40563,classic_dlx_l,1,03/29/2025,01:27:32,20.5,20.5,L,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3394,1114,a269ad85-9c3a-4226-a541-0a2a59c40563,peppr_salami_l,2,03/29/2025,01:27:32,20.75,41.5,L,Supreme,The Pepper Salami Pizza,Genoa Salami|Capocollo|Pepperoni|Tomatoes|Asiago Cheese|Garlic,28|15|46|64|7|27
3395,1115,c912d33f-5dc2-4ec9-a126-34b598046705,ital_cpcllo_s,1,03/29/2025,02:38:42,12.0,12.0,S,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
3396,1116,6021d24b-b2c7-499f-8752-0012426db729,bbq_ckn_s,3,03/29/2025,12:48:27,12.75,38.25,S,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
3397,1117,95b1c3b0-d70b-4d6a-8f3a-ea2cc588bf75,green_garden_l,3,03/29/2025,16:09:07,20.25,60.75,L,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
3398,1118,f84190e8-5c4a-4bec-be4d-2e554dd46614,hawaiian_s,3,03/29/2025,04:09:57,10.5,31.5,S,Classic,The Hawaiian Pizza,Sliced Ham|Pineapple|Mozzarella Cheese,57|48|38
3399,1118,f84190e8-5c4a-4bec-be4d-2e554dd46614,the_greek_m,3,03/29/2025,04:09:57,16.0,48.0,M,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
3400,1118,f84190e8-5c4a-4bec-be4d-2e554dd46614,pep_msh_pep_l,3,03/29/2025,04:09:57,17.5,52.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
3401,1118,f84190e8-5c4a-4bec-be4d-2e554dd46614,spicy_ital_l,1,03/29/2025,04:09:57,20.75,20.75,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
3402,1118,f84190e8-5c4a-4bec-be4d-2e554dd46614,spin_pesto_l,1,03/29/2025,04:09:57,20.75,20.75,L,Veggie,The Spinach Pesto Pizza,Spinach|Artichokes|Tomatoes|Sun-dried Tomatoes|Garlic|Pesto Sauce,60|5|64|61|27|47
3403,1119,3eaef1e6-c145-417b-875b-96a83a8a8dc8,napolitana_m,1,03/29/2025,09:57:50,16.0,16.0,M,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
3404,1120,d1c41ad0-2d1c-4408-94b4-27f8026766a6,the_greek_xxl,1,03/29/2025,00:24:30,35.95,35.95,XXL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
3405,1120,d1c41ad0-2d1c-4408-94b4-27f8026766a6,spicy_ital_l,2,03/29/2025,00:24:30,20.75,41.5,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
3406,1120,d1c41ad0-2d1c-4408-94b4-27f8026766a6,ital_supr_l,3,03/29/2025,00:24:30,20.75,62.25,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
3407,1120,d1c41ad0-2d1c-4408-94b4-27f8026766a6,spinach_supr_m,3,03/29/2025,00:24:30,16.5,49.5,M,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
3408,1121,d70a3878-4762-42ee-8d0c-3dc9fa41d047,spinach_fet_l,2,03/29/2025,08:07:22,20.25,40.5,L,Veggie,The Spinach and Feta Pizza,Spinach|Mushrooms|Red Onions|Feta Cheese|Garlic,60|39|53|24|27
3409,1121,d70a3878-4762-42ee-8d0c-3dc9fa41d047,ital_cpcllo_l,2,03/29/2025,08:07:22,20.5,41.0,L,Classic,The Italian Capocollo Pizza,Capocollo|Red Peppers|Tomatoes|Goat Cheese|Garlic|Oregano,15|54|64|29|27|41
3410,1121,d70a3878-4762-42ee-8d0c-3dc9fa41d047,pep_msh_pep_l,3,03/29/2025,08:07:22,17.5,52.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza",Pepperoni|Mushrooms|Green Peppers,46|39|33
3411,1122,15b9a6ba-816d-4956-936f-2894eff8b72d,ckn_alfredo_l,3,03/29/2025,16:54:33,20.75,62.25,L,Chicken,The Chicken Alfredo Pizza,Chicken|Red Onions|Red Peppers|Mushrooms|Asiago Cheese|Alfredo Sauce,17|53|54|39|7|2
3412,1123,1c4a9464-3e0e-45d2-9ca2-87c36b03f80b,the_greek_xl,1,03/29/2025,04:31:23,25.5,25.5,XL,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
3413,1124,dd6b4b82-a36a-4ac3-a470-a6f17e25ad99,pepperoni_m,3,03/29/2025,22:34:54,12.5,37.5,M,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
3414,1124,dd6b4b82-a36a-4ac3-a470-a6f17e25ad99,classic_dlx_l,2,03/29/2025,22:34:54,20.5,41.0,L,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3415,1124,dd6b4b82-a36a-4ac3-a470-a6f17e25ad99,cali_ckn_s,2,03/29/2025,22:34:54,12.75,25.5,S,Chicken,The California Chicken Pizza,Chicken|Artichoke|Spinach|Garlic|Jalapeno Peppers|Fontina Cheese|Gouda Cheese,17|4|60|27|35|25|31
3416,1125,612533b6-7eaf-45a2-b9d4-06192ce5620e,the_greek_m,3,03/29/2025,13:14:52,16.0,48.0,M,Classic,The Greek Pizza,Kalamata Olives|Feta Cheese|Tomatoes|Garlic|Beef Chuck Roast|Red Onions,36|24|64|27|11|53
3417,1125,612533b6-7eaf-45a2-b9d4-06192ce5620e,spinach_supr_m,3,03/29/2025,13:14:52,16.5,49.5,M,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
3418,1125,612533b6-7eaf-45a2-b9d4-06192ce5620e,spicy_ital_m,3,03/29/2025,13:14:52,16.5,49.5,M,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
3419,1126,5dbe3a93-bfd1-48f7-8040-dacc81b641f3,ckn_pesto_m,2,03/29/2025,15:54:54,16.75,33.5,M,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
3420,1126,5dbe3a93-bfd1-48f7-8040-dacc81b641f3,pepperoni_s,2,03/29/2025,15:54:54,9.75,19.5,S,Classic,The Pepperoni Pizza,Mozzarella Cheese|Pepperoni,38|46
3421,1126,5dbe3a93-bfd1-48f7-8040-dacc81b641f3,mediterraneo_s,2,03/29/2025,15:54:54,12.0,24.0,S,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
3422,1127,0ab79ef5-34bb-472a-9091-327a83c55d9d,spinach_supr_l,1,03/29/2025,11:22:50,20.75,20.75,L,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
3423,1127,0ab79ef5-34bb-472a-9091-327a83c55d9d,ital_veggie_m,2,03/29/2025,11:22:50,16.75,33.5,M,Veggie,The Italian Vegetables Pizza,Eggplant|Artichokes|Tomatoes|Zucchini|Red Peppers|Garlic|Pesto Sauce,23|5|64|65|54|27|47
3424,1127,0ab79ef5-34bb-472a-9091-327a83c55d9d,green_garden_s,2,03/29/2025,11:22:50,12.0,24.0,S,Veggie,The Green Garden Pizza,Spinach|Mushrooms|Tomatoes|Green Olives|Feta Cheese,60|39|64|32|24
3425,1128,4a81b4c3-9e04-4757-a7c6-3191447eadc3,mediterraneo_m,2,03/30/2025,17:06:49,16.0,32.0,M,Veggie,The Mediterranean Pizza,Spinach|Artichokes|Kalamata Olives|Sun-dried Tomatoes|Feta Cheese|Plum Tomatoes|Red Onions,60|5|36|61|24|49|53
3426,1128,4a81b4c3-9e04-4757-a7c6-3191447eadc3,calabrese_m,2,03/30/2025,17:06:49,16.25,32.5,M,Supreme,The Calabrese Pizza,?duja Salami|Pancetta|Tomatoes|Red Onions|Friggitello Peppers|Garlic,1|42|64|53|26|27
3427,1129,12c154ff-46ac-45a7-921c-2404994ecc21,mexicana_l,1,03/30/2025,12:02:39,20.25,20.25,L,Veggie,The Mexicana Pizza,Tomatoes|Red Peppers|Jalapeno Peppers|Red Onions|Cilantro|Corn|Chipotle Sauce|Garlic,64|54|35|53|20|22|18|27
3428,1129,12c154ff-46ac-45a7-921c-2404994ecc21,spinach_supr_l,2,03/30/2025,12:02:39,20.75,41.5,L,Supreme,The Spinach Supreme Pizza,Spinach|Red Onions|Pepperoni|Tomatoes|Artichokes|Kalamata Olives|Garlic|Asiago Cheese,60|53|46|64|5|36|27|7
3429,1129,12c154ff-46ac-45a7-921c-2404994ecc21,sicilian_s,1,03/30/2025,12:02:39,12.25,12.25,S,Supreme,The Sicilian Pizza,Coarse Sicilian Salami|Tomatoes|Green Olives|Luganega Sausage|Onions|Garlic,21|64|32|37|40|27
3430,1130,73b79064-9e0d-4b3f-87d0-6ab33593b492,brie_carre_s,2,03/30/2025,16:10:12,23.65,47.3,S,Supreme,The Brie Carre Pizza,Brie Carre Cheese|Prosciutto|Caramelized Onions|Pears|Thyme|Garlic,13|50|16|44|63|27
3431,1131,04edb858-b8d9-455a-a1f2-f236df11a91f,bbq_ckn_l,1,03/30/2025,15:39:21,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza,Barbecued Chicken|Red Peppers|Green Peppers|Tomatoes|Red Onions|Barbecue Sauce,10|54|33|64|53|9
3432,1131,04edb858-b8d9-455a-a1f2-f236df11a91f,ital_supr_l,1,03/30/2025,15:39:21,20.75,20.75,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
3433,1132,2f76575f-2d85-40ca-8f3b-82b14debc678,thai_ckn_s,3,03/30/2025,20:49:07,12.75,38.25,S,Chicken,The Thai Chicken Pizza,Chicken|Pineapple|Tomatoes|Red Peppers|Thai Sweet Chilli Sauce,17|48|64|54|62
3434,1132,2f76575f-2d85-40ca-8f3b-82b14debc678,classic_dlx_l,2,03/30/2025,20:49:07,20.5,41.0,L,Classic,The Classic Deluxe Pizza,Pepperoni|Mushrooms|Red Onions|Red Peppers|Bacon,46|39|53|54|8
3435,1133,c50fce82-5ccd-4c02-be93-b684daf66b48,ckn_pesto_m,3,03/30/2025,10:29:03,16.75,50.25,M,Chicken,The Chicken Pesto Pizza,Chicken|Tomatoes|Red Peppers|Spinach|Garlic|Pesto Sauce,17|64|54|60|27|47
3436,1133,c50fce82-5ccd-4c02-be93-b684daf66b48,spicy_ital_l,2,03/30/2025,10:29:03,20.75,41.5,L,Supreme,The Spicy Italian Pizza,Capocollo|Tomatoes|Goat Cheese|Artichokes|Peperoncini verdi|Garlic,15|64|29|5|45|27
3437,1133,c50fce82-5ccd-4c02-be93-b684daf66b48,napolitana_l,2,03/30/2025,10:29:03,20.5,41.0,L,Classic,The Napolitana Pizza,Tomatoes|Anchovies|Green Olives|Red Onions|Garlic,64|3|32|53|27
3438,1133,c50fce82-5ccd-4c02-be93-b684daf66b48,ital_supr_l,2,03/30/2025,10:29:03,20.75,41.5,L,Supreme,The Italian Supreme Pizza,Calabrese Salami|Capocollo|Tomatoes|Red Onions|Green Olives|Garlic,14|15|64|53|32|27
3439,1133,c50fce82-5ccd-4c02-be93-b684daf66b48,four_cheese_l,2,03/30/2025,10:29:03,17.95,35.9,L,Veggie,The Four Cheese Pizza,Ricotta Cheese|Gorgonzola Piccante Cheese|Mozzarella Cheese|Parmigiano Reggiano Cheese|Garlic,55|30|38|43|27
